ano,titulo_livro,genero_livro,pais_primeira_edicao,nome_autor,nacionaldade_autor,genero_autor,faixa_etaria_autor,nome_pais_autor,nome_editora,sede_editora,site_editora,sigla_pais_iso2,indicador_vencedor,indicador_finalista,indicador_semifinalista
2024,Mulher ao mar e corsá,Poesia,Portugal,Margarida Vale De Gato,Portuguesa,Feminino,de 40 a 50 anos,Portugal,Mariposa Azual,Portugal,www.amariposa.net,PT,Não,Não,Não
2024,"Mulher, bicho espreito",Conto,Brasil,Erica Jorge,Brasileira,Feminino,de 40 a 50 anos,Brasil,Penalux,Brasil,www.editorapenalux.com.br,BR,Não,Não,Não
2024,Mulheres arco-íris,Romance,Brasil,Leida Reis,Brasileira,Feminino,de 50 a 60 anos,Brasil,Literíssima,Brasil,literissima.com.br,BR,Não,Não,Não
2024,Mulheres de A a Z,Conto,Brasil,Gisele Badenes,Brasileira,Feminino,de 60 a 70 anos,Brasil,Libertinagem,Brasil,www.editoralibertinagem.com,BR,Não,Não,Não
2024,Mulheres de Fogo ,Poesia,Brasil,Roberta Tavares,Brasileira,Feminino,de 30 a 40 anos,Brasil,Edições Kazu,Brasil,,BR,Não,Não,Não
2024,Mulheres Diversas,Poesia,Brasil,Luiza Castro,Brasileira,Feminino,de 50 a 60 anos,Brasil,Mentes Abertas,Brasil,editoramenteaberta.com.br,BR,Não,Não,Não
2024,Mulheres e predadores,Romance,Brasil,Herminio Prates,Brasileira,Masculino,de 70 a 80 anos,Brasil,Literíssima,Brasil,Literissima.com.br,BR,Não,Não,Não
2024,Mulheres Falando Só,Conto,Brasil,Papoula Rubra,Brasileira,Feminino,de 30 a 40 anos,Brasil,Mondru,Brasil,https://mondru.com/,BR,Não,Não,Não
2024,Mulheres mofadas nas entranhas e nas memórias,Conto,Brasil,Marina Hadlich,Brasileira,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,Mulheres Parideiras da Humanidade,Crônica,Brasil,Stella Maris Macedo,Brasileira,Feminino,de 60 a 70 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Mulheres que não eram somente vítimas,Romance,Brasil,Regiane Folter,Brasileira,Feminino,de 30 a 40 anos,Uruguai,Folheando,Brasil,https://www.editorafolheando.com.br/,BR,Não,Não,Não
2024,Múltipla,Poesia,Brasil,Luana Borato,Brasileira,Feminino,de 20 a 30 anos,Brasil,Penalux,Brasil,www.editorapenalux.com.br,BR,Não,Não,Não
2024,Mundo às avessas,Crônica,Portugal,Nuno Severiano Teixeira,Portuguesa,Masculino,de 60 a 70 anos,Portugal,Tinta-da-china,Portugal,www.tintadachina.pt,PT,Não,Não,Não
2024,Mundo míope,Poesia,Brasil,Ciro Inacio Marcondes,Brasileira,Masculino,de 40 a 50 anos,Brasil,Confraria do Vento,Brasil,confrariadovento.com,BR,Não,Não,Não
2024,Muqueta,Conto,Brasil,Jorge Ialanji Filholini,Brasileira,Masculino,de 30 a 40 anos,Brasil,Ria Livraria,Brasil,,BR,Não,Não,Não
2024,Muralha,Poesia,Portugal,Fernanda Drummond,"Brasileira, Portuguesa",Feminino,de 30 a 40 anos,Portugal,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,Muralhas,Poesia,Brasil,Jose Correa Carlos,Brasileira,Masculino,de 60 a 70 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Murmulho,Poesia,Brasil,Pedro Cruz De Aguiar,Brasileira,Masculino,de 30 a 40 anos,Brasil,Folheando,Brasil,https://www.editorafolheando.com.br/,BR,Não,Não,Não
2024,Música toda,Conto,Brasil,Guilherme Campos,Brasileira,Masculino,de 50 a 60 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Mutuns: Kilombo de Dentro,Poesia,Brasil,Gabriel Nascimento,Brasileira,Masculino,de 30 a 40 anos,Brasil,Oríkì Editora,Brasil,https://www.oriki.com.br/,BR,Não,Não,Não
2024,Na caverna de Platão e outros contos breves,Conto,Brasil,J. L. Rocha Do Nascimento,Brasileira,Masculino,de 60 a 70 anos,Brasil,Penalux,Brasil,www.editorapenalux.com.br,BR,Não,Não,Não
2024,Na Consciência da Natureza que Me Compõe,Poesia,Brasil,Gabriela Queiroz,Brasileira,Feminino,de 20 a 30 anos,Brasil,Mondru,Brasil,https://mondru.com/,BR,Não,Não,Não
2024,"Na dúvida, é melhor não mentir",Romance,Brasil,Luis Gustavo De Sa,Brasileira,Masculino,de 60 a 70 anos,Brasil,Penalux,Brasil,www.editorapenalux.com.br,BR,Não,Não,Não
2024,Na escuta o gatilho,Poesia,Brasil,Fabio Pessanha,Brasileira,Feminino,de 40 a 50 anos,Brasil,Editora Rizoma,Brasil,https://www.rizomaeditora.com.br/,BR,Não,Não,Não
2024,Na intimidade do silêncio,Romance,Brasil,Cintia Brasileiro,Brasileira,Feminino,de 40 a 50 anos,Brasil,Aboio,Brasil,www.aboio.com.br,BR,Não,Não,Não
2024,Na labareda dos meus ossos,Poesia,Brasil,Sabrina Carvalho,Brasileira,Feminino,de 20 a 30 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,Na luta,Romance,Brasil,Eduardo Baccarin-Costa,Brasileira,Masculino,de 60 a 70 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,na memória do corpo,Poesia,Brasil,Mika Andrade,Brasileira,Feminino,de 30 a 40 anos,Brasil,Moinhos,Brasil,www.editoramoinhos.com.br,BR,Não,Não,Não
2024,Na Outra Ponta da Noite,Poesia,Brasil,Lilian Velleda,Brasileira,Feminino,de 60 a 70 anos,Brasil,S2C & Secco Editora,Brasil,https://www.s2c.com.br,BR,Não,Não,Não
2024,Na pele da tarde,Poesia,Brasil,Deolinda C. Nunes,Brasileira,Feminino,de 60 a 70 anos,Brasil,Edições Archangelus,Brasil,,BR,Não,Não,Não
2024,Na rua,Romance,Brasil,Maurilio De Sousa,Brasileira,Masculino,de 50 a 60 anos,Brasil,Essencial,Brasil,www.editoraessencial.com.br,BR,Não,Não,Não
2024,"Na Soleira, os sapatos",Crônica,Brasil,Maria Dolores,Brasileira,Feminino,de 40 a 50 anos,Brasil,Penalux,Brasil,www.editorapenalux.com.br,BR,Não,Não,Não
2024,"Na Véspera do Tempo, Redemoinho",Romance,Brasil,Mell Renault,Brasileira,Feminino,de 20 a 30 anos,Brasil,Mondru,Brasil,https://mondru.com/,BR,Não,Não,Não
2024,Nada a declamar,Poesia,Brasil,Pablo Kaschner,Brasileira,Masculino,de 40 a 50 anos,Brasil,Pedregulho,Brasil,https://www.editorapedregulho.com.br/,BR,Não,Não,Não
2024,Nada que se assemelhe a qualquer animal vivo ,Poesia,Brasil,Gabriela Porto Alegre,Brasileira,Feminino,de 20 a 30 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,Nada Te Morre,Poesia,Portugal,Maria Paula Monteiro,Portuguesa,Feminino,de 60 a 70 anos,Portugal,Gradiva,Portugal,https://www.gradiva.pt/,PT,Não,Não,Não
2024,Nana,Romance,Brasil,Eliana De Castro,Brasileira,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Nanquim: liquefeito,Poesia,Brasil,Nima Spigolon,Brasileira,Feminino,de 50 a 60 anos,Brasil,Pangeia,Brasil,https://editorapangeia.com.br/,BR,Não,Não,Não
2024,Não entre: ratoeira armada,Romance,Brasil,Moacir Calarga,Brasileira,Masculino,de 30 a 40 anos,Brasil,Ópera,Brasil,www.operaeditorial.com.br,BR,Não,Não,Não
2024,Não era pra gente se apaixonar,Romance,Brasil,Jeff Ribeiro,Brasileira,Masculino,de 30 a 40 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Não há castigo maior do que um amor que dure para sempre,Conto,Brasil,Marco Severo,Brasileira,Masculino,de 40 a 50 anos,Brasil,Moinhos,Brasil,www.editoramoinhos.com.br,BR,Não,Não,Não
2024,Não me Deixe Nunca ao Entardecer,Romance,Brasil,Edih Longo,Brasileira,Feminino,de 70 a 80 anos,Brasil,Editora A Liter Ação,Brasil,https://www.editora-aliteracao.com/,BR,Não,Não,Não
2024,Não nasci para quietudes,Poesia,Brasil,Maria Cida Neri,Brasileira,Feminino,de 60 a 70 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,Não se Começa um Incêndio sem uma Faísca,Romance,Brasil,Zeka Sixx,Brasileira,Masculino,de 40 a 50 anos,Brasil,Penalux,Brasil,https://www.editorapenalux.com.br/,BR,Não,Não,Não
2024,"Não tenho a resposta, tenho o mistério",Poesia,Brasil,Joao Gabriel Dias,Brasileira,Masculino,de 20 a 30 anos,Brasil,Folheando,Brasil,https://www.editorafolheando.com.br/,BR,Não,Não,Não
2024,Não Terás a Terra em que Nasceste,Poesia,Brasil,Evaldo Balbino,Brasileira,Masculino,de 40 a 50 anos,Brasil,Mondru,Brasil,https://mondru.com/,BR,Não,Não,Não
2024,Não todos mas vários de meus pensamentos ansiosos,Poesia,Brasil,Ana Baracho,Brasileira,Feminino,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,loja.tomaaiumpoema.com.br,BR,Não,Não,Não
2024,Naquela noite de outono,Romance,Brasil,Daniela Falcao,Brasileira,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Narciso não tem forças para sair,Poesia,Brasil,Guilherme Rocha,Brasileira,Masculino,de 30 a 40 anos,Brasil,Caravana,Brasil,www.caravanagrupoeditorial.com.br,BR,Não,Não,Não
2024,Narcisos,Romance,Brasil,Mirian Fidelis Guimaraes,Brasileira,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Nas cidades sou como o fantasma de alguém sem rosto,Romance,Brasil,Andre Lisboa,Brasileira,Masculino,de 40 a 50 anos,Brasil,Folhas de Relva,Brasil,https://www.editorafolhasderelva.com.br/,BR,Não,Não,Não
2024,Nas névoas da tempestade,Romance,Brasil,Telma Theodoro,Brasileira,Feminino,de 50 a 60 anos,Brasil,Cartola,Brasil,cartolaeditora.com.br,BR,Não,Não,Não
2024,Nas sílabas do vento,Poesia,Brasil,Jose De Sousa Miguel Lopes,Brasileira,Masculino,de 70 a 80 anos,Brasil,Appris,Brasil,https://editoraappris.com.br/,BR,Não,Não,Não
2024,Nascente,Poesia,Brasil,Maju Kaiser,Brasileira,Feminino,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,loja.tomaaiumpoema.com.br,BR,Não,Não,Não
2024,Nascentes – Paixão e degradação na Serra da Mantiqueira,Romance,Brasil,Getulio Martins,Brasileira,Masculino,de 70 a 80 anos,Brasil,Penalux,Brasil,www.editorapenalux.com.br,BR,Não,Não,Não
2024,Nascida para o trono,Romance,Brasil,Vilto Reis,Brasileira,Masculino,de 30 a 40 anos,Brasil,Draco,Brasil,https://editoradraco.com/,BR,Não,Não,Não
2024,Natalie disse boa sorte aos mendigos,Conto,Brasil,Luiz Divino Do Lago,Brasileira,Masculino,de 60 a 70 anos,Brasil,Penalux,Brasil,www.editorapenalux.com.br,BR,Não,Não,Não
2024,Natureza aberta,Poesia,Brasil,Dora Ribeiro,Brasileira,Feminino,de 60 a 70 anos,Brasil,Jabuticaba,Brasil,www.edicoesjabuticaba.com.br,BR,Não,Não,Não
2024,Natureza Urbana,Conto,Portugal,Joana Bertholo,Portuguesa,Feminino,de 40 a 50 anos,Portugal,Relógio D'Água,Portugal,www.relogiodagua.pt,PT,Não,Não,Não
2024,Náufrago,Poesia,Brasil,Renato Capella,Brasileira,Masculino,de 30 a 40 anos,Brasil,E-Liber,Brasil,https://eliber.com.br/,BR,Não,Não,Não
2024,Náufragos,Conto,Brasil,Fernando Molica,Brasileira,Masculino,de 60 a 70 anos,Brasil,Malê,Brasil,www.editoramale.com.br,BR,Não,Não,Não
2024,Náufragos do escolho,Conto,Brasil,Francisco Rogido,Brasileira,Masculino,de 50 a 60 anos,Brasil,7Letras,Brasil,https://7letras.com.br/,BR,Não,Não,Não
2024,Nem a poesia salva,Poesia,Brasil,Lino Porto,Brasileira,Masculino,de 60 a 70 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Nem com os passarinhos,Poesia,Brasil,Charlene De Oliveira,Brasileira,Feminino,de 30 a 40 anos,Brasil,Toma Aí Um Poema,Brasil,loja.tomaaiumpoema.com.br,BR,Não,Não,Não
2024,"Nem eu, nem máquina",Poesia,Brasil,Drump Goo,Brasileira,Masculino,de 30 a 40 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,Nem toda viúva chora,Romance,Brasil,Larissa Kautzmann,Brasileira,Feminino,de 40 a 50 anos,Brasil,Telaranha,Brasil,telaranha.com.br,BR,Não,Não,Não
2024,Nem todas morrem no final,Conto,Brasil,Monalisa Bomfim,Brasileira,Feminino,de 30 a 40 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,Nem todo adeus habita o olhar antes do aceno,Conto,Brasil,Eder Rodrigues,Brasileira,Masculino,de 40 a 50 anos,Brasil,Telucazu,Brasil,www.telucazu.com,BR,Não,Não,Não
2024,Nemésio e a Antigravidade,Romance,Brasil,Carlos Nejar,Brasileira,Masculino,de 80 a 90 anos,Brasil,Life,Brasil,www.lifeeditora.com.br,BR,Não,Não,Não
2024,Neste livro  a mulher  NÃO é a vilã,Poesia,Brasil,Natalia Oliverio,Brasileira,Feminino,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,loja.tomaaiumpoema.com.br,BR,Não,Não,Não
2024,"Neve, Cão e Lava",Poesia,Portugal,Rui Nunes,Portuguesa,Masculino,de 70 a 80 anos,Portugal,Relógio D'Água,Portugal,www.relogiodagua.pt,PT,Não,Não,Não
2024,Nikola Tesla [Entre o templo da estética e o castelo da técnica],Poesia,Brasil,Alexandre Guarnieri,Brasileira,Masculino,de 40 a 50 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,Nimbo,Poesia,Brasil,Elen Rodrigues,Brasileira,Feminino,de 20 a 30 anos,Brasil,Libertinagem,Brasil,www.editoralibertinagem.com,BR,Não,Não,Não
2024,Ninguém há de doar-se a dois amores (ou Julieta),Poesia,Brasil,Mathias De Alencar,Brasileira,Masculino,de 30 a 40 anos,Brasil,Folheando,Brasil,https://www.editorafolheando.com.br/,BR,Não,Não,Não
2024,Ninguém mais entrou,Romance,Brasil,Ana Luiza Drummond,Brasileira,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,Ninguém quis ver,Poesia,Brasil,Bruna Mitrano,Brasileira,Prefiro não informar,de 30 a 40 anos,Brasil,Companhia das Letras,Brasil,https://www.companhiadasletras.com.br/,BR,Não,Não,Sim
2024,Ninguém usa a piscina em maio,Romance,Brasil,Marcos Morelli,Brasileira,Masculino,de 30 a 40 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,Ninguém via chapéus ou meninos,Romance,Brasil,Vinicius Novaes,Brasileira,Masculino,de 40 a 50 anos,Brasil,Penalux,Brasil,www.editorapenalux.com.br,BR,Não,Não,Não
2024,No Calor Da Alma ,Poesia,Brasil,Karla Viviane De Macedo,Brasileira,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,No combate,Poesia,Brasil,Gustavo Anjos,Brasileira,Masculino,de 20 a 30 anos,Brasil,Brunsmarck,Brasil,www.editorabrunsmarck.com.br,BR,Não,Não,Não
2024,No Coração dos Desertos e Outros Oásis,Poesia,Portugal,Regina Correia,Portuguesa,Feminino,de 70 a 80 anos,Portugal,Rosa de Porcelana,Cabo Verde,https://rosadeporcelanaeditora.blogspot.com/?view=flipcard,CV,Não,Não,Não
2024,Nó corrediço,Romance,Brasil,Geanneti Tavares Salomon,Brasileira,Feminino,de 50 a 60 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,No fim de minha casa,Conto,Brasil,Caio Matheus,Brasileira,Masculino,de 30 a 40 anos,Brasil,Folheando,Brasil,https://www.editorafolheando.com.br/,BR,Não,Não,Não
2024,Nó górdio,Poesia,Brasil,Brayan Arantes,Brasileira,Masculino,de 20 a 30 anos,Brasil,Penalux,Brasil,www.editorapenalux.com.br,BR,Não,Não,Não
2024,No limite da delinquência - conversas sobre o amor,Crônica,Brasil,Ildo Meyer,Brasileira,Masculino,de 60 a 70 anos,Brasil,AGE,Brasil,www.editoraage.com.br,BR,Não,Não,Não
2024,No meio do mundo,Crônica,Brasil,Andre Kondo,Brasileira,Masculino,de 40 a 50 anos,Brasil,Telucazu,Brasil,www.telucazu.com,BR,Não,Não,Não
2024,No meio do nada,Conto,Brasil,Roberto Schmitt-Prym,Brasileira,Masculino,de 60 a 70 anos,Brasil,Casa Verde,Brasil,,BR,Não,Não,Não
2024,"No mundo de Laísa, as reduções Jesus-Maria e São Cristóvão ",Romance,Brasil,Marli Marlene Hintz,Brasileira,Feminino,de 60 a 70 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,No Porão do Seminário Velho,Romance,Brasil,Juarez Poletto,Brasileira,Masculino,de 70 a 80 anos,Brasil,Albatroz,Brasil,www.editoraalbatroz.com.br,BR,Não,Não,Não
2024,No sorriso do teu olhar,Romance,Brasil,Abilio Ribeiro Alves,Brasileira,Masculino,de 50 a 60 anos,Brasil,Penalux,Brasil,www.editorapenalux.com.br,BR,Não,Não,Não
2024,No tempo lento - pássaros e ninhos com África dentro,Romance,Portugal,Antonio Almeirao,Portuguesa,Masculino,de 70 a 80 anos,Portugal,Europa,Itália,https://www.europaedizioni.com/,IT,Não,Não,Não
2024,No truvisco das horas,Poesia,Brasil,Sabia Canuto,Brasileira,Masculino,de 30 a 40 anos,Brasil,Avá,Brasil,https://avaeditora.com.br/,BR,Não,Não,Não
2024,Noctonautas: a cosmogonia segundo zizito,Poesia,Brasil,A. B. Bueno,Brasileira,Masculino,de 40 a 50 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,Nódoas,Crônica,Portugal,Abel Neves,Portuguesa,Masculino,de 60 a 70 anos,Portugal,Húmus,Portugal,www.edicoeshumus.pt,PT,Não,Não,Não
2024,Noite livre,Poesia,Brasil,Cidiclei Leite,Brasileira,Masculino,de 30 a 40 anos,Brasil,Toma Aí Um Poema,Brasil,loja.tomaaiumpoema.com.br,BR,Não,Não,Não
2024,Noite submersa,Romance,Portugal,Joaquim Ricardo,Portuguesa,Masculino,de 70 a 80 anos,Portugal,Mosaico,Portugal,www.mosaico-de-palavras.pt,PT,Não,Não,Não
2024,Noites em apuros ,Poesia,Brasil,Leonardo De Sa Fernandes,Brasileira,Masculino,de 30 a 40 anos,Brasil,Editora Rizoma,Brasil,https://www.rizomaeditora.com.br/,BR,Não,Não,Não
2024,Noites insuportáveis,Poesia,Brasil,Antonio Lacarne,Brasileira,Masculino,de 30 a 40 anos,Brasil,Folhas de Relva,Brasil,www.editorafolhasderelva.com.br,BR,Não,Não,Não
2024,Noites que nunca terminam ,Conto,Brasil,Adir Ben Kauss,Brasileira,Masculino,de 70 a 80 anos,Brasil,7Letras,Brasil,https://7letras.com.br/,BR,Não,Não,Não
2024,Nós,Poesia,Brasil,Luana Rosario,Brasileira,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2024,Nos beats do coração de um musaranho,Poesia,Brasil,Vitoria Vozniak,Brasileira,Feminino,de 30 a 40 anos,Brasil,7Letras,Brasil,https://7letras.com.br/,BR,Não,Não,Sim
2024,Nos Confins de um Lapso,Poesia,Portugal,Fernando Chagas Duarte,Portuguesa,Masculino,de 50 a 60 anos,Portugal,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,Nos dentes dos olhos outra fome de ver,Poesia,Brasil,Carlos Orfeu,Brasileira,Masculino,de 30 a 40 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,Nos Píncaros da Lua,Poesia,Portugal,Duda Cruz Belo,Portuguesa,Feminino,de 30 a 40 anos,Portugal,Autopublicação,,,BR,Não,Não,Não
2024,Nós: o Atlântico em solitário,Crônica,Brasil,Tamara Klink,Brasileira,Prefiro não informar,de 20 a 30 anos,Brasil,Companhia das Letras,Brasil,https://www.companhiadasletras.com.br/,BR,Não,Não,Não
2024,Nossa língua & outras encrencas,Crônica,Brasil,Ana Elisa Ribeiro,Brasileira,Feminino,de 40 a 50 anos,Brasil,Parábola,Brasil,www.parabolaeditorial.com.br,BR,Não,Não,Não
2024,Nossa parte do tempo,Romance,Brasil,Joao Paula,Brasileira,Masculino,de 20 a 30 anos,Brasil,Penalux,Brasil,www.editorapenalux.com.br,BR,Não,Não,Não
2024,Nossas lágrimas são insubmissas ,Poesia,Brasil,Jeferson Garcia,Brasileira,Masculino,de 30 a 40 anos,Brasil,Mondru,Brasil,https://mondru.com/,BR,Não,Não,Não
2024,Notas de uma mãe: memórias de um amor em dose dupla,Crônica,Brasil,Talita Lemos Koyano Bortolotte,Brasileira,Feminino,de 30 a 40 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Novas crônicas de Mima,Crônica,Brasil,Adilma Vilela,Brasileira,Feminino,de 40 a 50 anos,Brasil,Mondrongo,Brasil,www.editoramondrongo.com.br,BR,Não,Não,Não
2024,Novela interior,Romance,Brasil,Tailor Diniz,Brasileira,Masculino,de 60 a 70 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,"Noventa, criada pelo mundo",Romance,Brasil,Jose Da Hora,Brasileira,Masculino,de 60 a 70 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Novum Renaissance Sed Aeterna Poetica,Poesia,Brasil,Natanael De Averne,Brasileira,Masculino,de 60 a 70 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2024,Numa só onda o mar inteiro,Conto,Brasil,Caio Augusto Leite,Brasileira,Masculino,de 30 a 40 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,Números naturais,Conto,Brasil,Marcella Faria,"Brasileira, Chilena",Feminino,de 50 a 60 anos,Brasil,Editora 34,Brasil,https://editora34.com.br/,BR,Não,Não,Não
2024,Nunca é triste um corpo que fala eu te amo,Poesia,Brasil,Carlos Gomes Oliveira,Brasileira,Masculino,de 40 a 50 anos,Brasil,Flecha,Brasil,https://www.edicoesflecha.com.br/,BR,Não,Não,Não
2024,Nunca falei tão sério,Poesia,Brasil,Keyla Sobral,Brasileira,Feminino,de 40 a 50 anos,Brasil,Urutau,Brasil,www.editoraurutau.com,BR,Não,Não,Não
2024,Nunca mais Marina!,Conto,Brasil,Regina Porto,Brasileira,Feminino,de 60 a 70 anos,Brasil,Libertinagem,Brasil,www.editoralibertinagem.com,BR,Não,Não,Não
2024,Nunca vou te perdoar por você ter me obrigado a te esquecer,Romance,Brasil,Jacques Fux,Brasileira,Masculino,de 40 a 50 anos,Brasil,Faria e Silva,Brasil,https://altabooks.com.br/,BR,Não,Não,Não
2024,Núria: a ordem das aves,Poesia,Portugal,Ana Sofia Paiva,Portuguesa,Feminino,de 30 a 40 anos,Portugal,The Poets And Dragons Society,Portugal,www.poetsandragons.com,PT,Não,Não,Não
2024,Nuvem ácida no céu dos meus olhos,Poesia,Brasil,Ligia Regina Lima,Brasileira,Feminino,de 60 a 70 anos,Brasil,Lavra,Brasil,www.lavraeditora.com.br,BR,Não,Não,Não
2024,Nuvens de bolso,Poesia,Brasil,Ricardo Corona,Brasileira,Masculino,de 60 a 70 anos,Brasil,Iluminuras,Brasil,https://www.iluminuras.com.br/index.php?route=common/home,BR,Não,Não,Não
2024,Nuvens e sombras,Poesia,Brasil,Marcio Catunda,Brasileira,Masculino,de 60 a 70 anos,Suíça,Confraria do Vento,Brasil,confrariadovento.com,BR,Não,Não,Não
2024,O abacaxi ,Dramaturgia,Brasil,Veronica Debom,Brasileira,Feminino,de 30 a 40 anos,Brasil,Claraboia,Brasil,https://www.editoraclaraboia.com.br/,BR,Não,Não,Não
2024,O Aço das Sonoras Cordas: Uma Narrativa Haikai,Poesia,Brasil,Dirlen Loyolla,Brasileira,Masculino,de 40 a 50 anos,Brasil,Mondru,Brasil,https://mondru.com/,BR,Não,Não,Não
2024,O afiador de facas,Romance,Brasil,Rogerio Gomes Da Silva,Brasileira,Masculino,de 60 a 70 anos,Brasil,Total Books,Brasil,totalbooks.com.br,BR,Não,Não,Não
2024,O álbum dos carros,Poesia,Brasil,Beatriz Malcher,Brasileira,Feminino,de 30 a 40 anos,Brasil,Primata,Brasil,https://www.editoraprimata.com/,BR,Não,Não,Não
2024,O alguidar que chora ou a história das pedras que falam,Romance,Portugal,Venancio Calisto,Moçambicana,Masculino,de 30 a 40 anos,Moçambique,Exclamação,Portugal,https://www.exclamacao.pt/,PT,Não,Não,Não
2024,O Amor é Coisa de Gente Gozada,Romance,Brasil,William Magalhaes,Brasileira,Masculino,de 30 a 40 anos,Brasil,Mondru,Brasil,https://mondru.com/,BR,Não,Não,Não
2024,O amor e o nada,Romance,Brasil,Joel Rufino Dos Santos,Brasileira,Masculino,de 70 a 80 anos,Brasil,Pallas,Brasil,https://www.pallaseditora.com.br,BR,Não,Não,Não
2024,O amor é um terreno baldio coberto pelo mato alto,Conto,Brasil,Natalia Nami,Brasileira,Feminino,de 50 a 60 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
